career_id,career,faculty,n_2026,distancia_wasserstein,media_distancia_nula,std_distancia_nula,z_score,probabilidad_empirica,empirica_saturada,log10_probabilidad,probabilidad_ajustada_fdr
93,MEDICO CIRUJANO,FACULTAD DE MEDICINA,13144,16.980157100542748,0.19737860468870805,0.07754610650317645,216.4232255189573,0.0001999600079984003,True,-10173.696745905716,0.00020780157693951406
2,ADMINISTRACION,FACULTAD DE CONTADURIA Y ADMINISTRACION,5958,17.211284033575247,0.25816483719702205,0.09830477523817541,172.45468651246858,0.0001999600079984003,True,-6460.729117890142,0.00020780157693951406
93,MEDICO CIRUJANO,FES IZTACALA,5521,19.998371135697834,0.29453163658547643,0.11617477386008518,169.60514614681009,0.0001999600079984003,True,-6249.065578458046,0.00020780157693951406
93,MEDICO CIRUJANO,FES ZARAGOZA,4268,20.128382868447403,0.3229433022732136,0.1252343436269495,158.14703053957004,0.0001999600079984003,True,-5433.555604956743,0.00020780157693951406
22,CIRUJANO DENTISTA,FES IZTACALA,2516,20.272472625413805,0.3778465619171501,0.14414606935158406,138.01712494131237,0.0001999600079984003,True,-4138.917508987825,0.00020780157693951406
27,DERECHO,FACULTAD DE DERECHO,4935,16.116104949087244,0.30067426266474034,0.11814185725444591,133.8681399968201,0.0001999600079984003,True,-3893.9517718573966,0.00020780157693951406
26,CONTADURIA,FACULTAD DE CONTADURIA Y ADMINISTRACION,4389,16.076921818212107,0.3119975303979439,0.12128603342159663,129.98136589243097,0.0001999600079984003,True,-3671.2493945025185,0.00020780157693951406
22,CIRUJANO DENTISTA,FES ZARAGOZA,2292,19.141767277386908,0.39880164857351574,0.1512971631986592,123.88180473815711,0.0001999600079984003,True,-3334.9860239966015,0.00020780157693951406
27,DERECHO,FES ARAGON,2477,17.22866617054582,0.3731934987448963,0.13841457505958096,121.77527304870486,0.0001999600079984003,True,-3222.6082627299947,0.00020780157693951406
22,CIRUJANO DENTISTA,FACULTAD DE ODONTOLOGIA,2497,19.50203987987287,0.41243146068022224,0.1601863963049711,119.17122089973778,0.0001999600079984003,True,-3086.3526117729557,0.00020780157693951406
38,ENFERMERIA,FES ZARAGOZA,2405,15.689887846083423,0.3597139548324812,0.13415592360878817,114.27131563683488,0.0001999600079984003,True,-2837.951309270598,0.00020780157693951406
6,ARQUITECTURA,FACULTAD DE ARQUITECTURA,3939,14.568635134918985,0.33018623200085634,0.12815261994254526,111.10540626716535,0.0001999600079984003,True,-2682.999715656443,0.00020780157693951406
92,MEDICINA VETERINARIA Y ZOOTECNIA,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,3403,15.04773652783978,0.35815019617431043,0.13922510510273234,105.5096084921338,0.0001999600079984003,True,-2419.765762143118,0.00020780157693951406
6,ARQUITECTURA,FES ARAGON,1603,16.80838480672331,0.43722885631282205,0.16203953787654454,101.0318602789612,0.0001999600079984003,True,-2218.9203272668783,0.00020780157693951406
102,PSICOLOGIA,FES ZARAGOZA,2403,13.766319791087051,0.3704421859945315,0.13283374187932934,100.84694909266192,0.0001999600079984003,True,-2210.813501306105,0.00020780157693951406
27,DERECHO,FES ACATLAN,1623,17.302195575570977,0.4591390711659367,0.17165911589973842,98.11920803694822,0.0001999600079984003,True,-2092.949673428676,0.00020780157693951406
92,MEDICINA VETERINARIA Y ZOOTECNIA,FES CUAUTITLAN,2113,15.741493625300901,0.4121894067098886,0.15661776721519105,97.87717250194686,0.0001999600079984003,True,-2082.6475509289044,0.00020780157693951406
38,ENFERMERIA,FES IZTACALA,1588,16.656086715711595,0.44759316099953905,0.16583543240133022,97.73842248311973,0.0001999600079984003,True,-2076.7531967582886,0.00020780157693951406
102,PSICOLOGIA,FES IZTACALA,2126,14.683489007681917,0.3928296358557779,0.14632925437584027,97.66098674377994,0.0001999600079984003,True,-2073.467219920173,0.00020780157693951406
102,PSICOLOGIA,FACULTAD DE PSICOLOGIA,3526,12.957171883069057,0.34562776830538183,0.13296672833739762,94.84736725086894,0.0001999600079984003,True,-1955.8377536251298,0.00020780157693951406
95,NUTRIOLOGIA,FES ZARAGOZA,1373,17.02728983596692,0.517213933537678,0.19090145103367326,86.48481094843545,0.0001999600079984003,True,-1626.5154824359304,0.00020780157693951406
99,PEDAGOGIA,FES ARAGON,1352,13.699755469874106,0.44705185088271354,0.15998230567640218,82.83855869534578,0.0001999600079984003,True,-1492.4310035968667,0.00020780157693951406
107,RELACIONES INTERNACIONALES,FES ARAGON,1124,17.722600715768714,0.5782662735752546,0.2086852113454811,82.15404595110857,0.0001999600079984003,True,-1467.9028914452244,0.00020780157693951406
6,ARQUITECTURA,FES ACATLAN,1244,15.699343905763847,0.5063588403013315,0.1875733001488162,80.99758896073568,0.0001999600079984003,True,-1426.925862158782,0.00020780157693951406
105,QUIMICA FARMACEUTICO BIOLOGICA,FACULTAD DE QUIMICA,2138,14.4140726170932,0.47029671677566803,0.18201530996150836,76.60770900682085,0.0001999600079984003,True,-1276.664369602477,0.00020780157693951406
64,INGENIERIA EN COMPUTACION,FACULTAD DE INGENIERIA,2473,12.839977064460431,0.427003928303679,0.16523123621415084,75.12485786929962,0.0001999600079984003,True,-1227.798447356488,0.00020780157693951406
64,INGENIERIA EN COMPUTACION,FES ARAGON,1442,14.132345044318022,0.49509123687879547,0.18411780962204863,74.06808627276938,0.0001999600079984003,True,-1193.5562407234547,0.00020780157693951406
96,ODONTOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,871,18.97422101715912,0.6523149753257346,0.24806125959853909,73.8604088017833,0.0001999600079984003,True,-1186.8839510852367,0.00020780157693951406
35,ECONOMIA,FACULTAD DE ECONOMIA,1635,14.479875407631134,0.5094493549131613,0.19194183228264444,72.7846863113497,0.0001999600079984003,True,-1152.6227289426893,0.00020780157693951406
19,CIENCIAS DE LA COMUNICACION,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,1370,16.502733930219456,0.5655374202054343,0.2198549452811401,72.48959758278026,0.0001999600079984003,True,-1143.312122832599,0.00020780157693951406
99,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,1376,12.712294252513033,0.4881989906797509,0.17970284213206567,68.02393950369274,0.0001999600079984003,True,-1007.0277941424687,0.00020780157693951406
2,ADMINISTRACION,FES CUAUTITLAN,909,14.995155088580077,0.5914094468682776,0.21687702503369202,66.41434536218931,0.0001999600079984003,True,-960.0286738003706,0.00020780157693951406
99,PEDAGOGIA,FES ACATLAN,880,13.476524132538778,0.5507601502472423,0.19643098853182592,65.80307964085459,0.0001999600079984003,True,-942.4748243606871,0.00020780157693951406
71,INGENIERIA MECANICA,FES ARAGON,791,16.686405427295973,0.658131378401888,0.24388613643048515,65.72031638814626,0.0001999600079984003,True,-940.1105642951406,0.00020780157693951406
107,RELACIONES INTERNACIONALES,FES ACATLAN,804,17.525743996052164,0.6911797091954709,0.2585523254201226,65.11086009186786,0.0001999600079984003,True,-922.7920926999768,0.00020780157693951406
71,INGENIERIA MECANICA,FACULTAD DE INGENIERIA,1732,13.390171643120414,0.5232895804143831,0.20290800191011324,63.412393506323944,0.0001999600079984003,True,-875.379015360522,0.00020780157693951406
26,CONTADURIA,FES CUAUTITLAN,862,14.433135340020913,0.6053862927925726,0.22246712790156403,62.1563696967705,0.0001999600079984003,True,-841.1224424842297,0.00020780157693951406
60,INGENIERIA CIVIL,FES ARAGON,656,15.754912028127038,0.6887763435414905,0.2547129874391464,59.14946008862231,0.0001999600079984003,True,-761.8952330322973,0.00020780157693951406
105,QUIMICA FARMACEUTICO BIOLOGICA,FES ZARAGOZA,1335,13.239447425792385,0.5698100718717808,0.21722711194555946,58.3243833628641,0.0001999600079984003,True,-740.8421539121916,0.00020780157693951406
70,INGENIERIA INDUSTRIAL,FACULTAD DE INGENIERIA,977,15.167547832548964,0.6738186898032759,0.2567131052305071,56.45885951062576,0.0001999600079984003,True,-694.3301151867583,0.00020780157693951406
107,RELACIONES INTERNACIONALES,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,974,15.331319639099355,0.6900341587018968,0.2631433327937256,55.63996368425781,0.0001999600079984003,True,-674.3902525567225,0.00020780157693951406
60,INGENIERIA CIVIL,FACULTAD DE INGENIERIA,1237,13.127005730857409,0.6000600700595955,0.23053178884892575,54.33934175996478,0.0001999600079984003,True,-643.3189207050069,0.00020780157693951406
25,COMUNICACION Y PERIODISMO,FES ARAGON,1016,12.730465420858755,0.5918416001038403,0.2234077109753754,54.33395189341905,0.0001999600079984003,True,-643.1916870133191,0.00020780157693951406
1,ACTUARIA,FACULTAD DE CIENCIAS,1354,13.564794038604237,0.6128993746179351,0.24691268421833273,52.45536374524032,0.0001999600079984003,True,-599.6138258908626,0.00020780157693951406
60,INGENIERIA CIVIL,FES ACATLAN,548,14.751226570810255,0.745724561126802,0.2736812461741143,51.17450393650005,0.0001999600079984003,True,-570.7799863855685,0.00020780157693951406
35,ECONOMIA,FES ARAGON,602,15.226552342312896,0.7631297870778221,0.28440441055250243,50.85512748250807,0.0001999600079984003,True,-563.7013395745796,0.00020780157693951406
32,DISEÑO INDUSTRIAL,FES ARAGON,642,14.11192381144522,0.7154166539951418,0.26684769089150956,50.202822114344634,0.0001999600079984003,True,-549.3812515891915,0.00020780157693951406
31,DISEÑO GRAFICO,FES ACATLAN,1104,10.935452287900993,0.5629879657221951,0.20963825207695885,49.47791836372989,0.0001999600079984003,True,-533.6841099259201,0.00020780157693951406
70,INGENIERIA INDUSTRIAL,FES ARAGON,548,14.748036290195778,0.7750449960341447,0.28283394120051075,49.40351654703173,0.0001999600079984003,True,-532.0859136857371,0.00020780157693951406
62,INGENIERIA ELECTRICA ELECTRONICA,FACULTAD DE INGENIERIA,1249,12.634893600950237,0.624665284899001,0.2445245317172827,49.11666012282713,0.0001999600079984003,True,-525.9465569390763,0.00020780157693951406
24,COMUNICACION,FES ACATLAN,763,13.37873990680983,0.6990755582107817,0.2675755490351719,47.3872309869851,0.0001999600079984003,True,-489.6898576757943,0.00020780157693951406
73,INGENIERIA PETROLERA,FACULTAD DE INGENIERIA,447,16.820291895479244,0.9141438180163972,0.34586552526013475,45.98940026040296,0.0001999600079984003,True,-461.33378223978536,0.00020780157693951406
62,INGENIERIA ELECTRICA ELECTRONICA,FES ARAGON,510,14.419526546484061,0.8311989043712583,0.3073446152449538,44.2120244445568,0.0001999600079984003,True,-426.50323846733835,0.00020780157693951406
11,BIOLOGIA,FES ZARAGOZA,676,12.921100698889664,0.7368182770908708,0.27935644488006384,43.61554080855329,0.0001999600079984003,True,-415.1214997293077,0.00020780157693951406
11,BIOLOGIA,FACULTAD DE CIENCIAS,1222,11.530905395306588,0.6376586878514395,0.25015158790432335,43.546582289221924,0.0001999600079984003,True,-413.8156343662098,0.00020780157693951406
113,TRABAJO SOCIAL,ESCUELA NACIONAL DE TRABAJO SOCIAL,659,10.226589993352365,0.6736304440187392,0.24319698037157286,39.280749023848756,0.0001999600079984003,True,-337.04680206388025,0.00020780157693951406
1,ACTUARIA,FES ACATLAN,650,13.620985306828004,0.8452883042350909,0.33339292906538537,38.3202398395418,0.0001999600079984003,True,-320.8506775762357,0.00020780157693951406
72,INGENIERIA MECANICA ELECTRICA,FES CUAUTITLAN,579,11.287966477598012,0.7524503456636888,0.27587832299822934,38.18899584945622,0.0001999600079984003,True,-318.6687322348234,0.00020780157693951406
63,INGENIERIA EN ALIMENTOS,FES CUAUTITLAN,384,13.877600828847305,0.9356256604876955,0.3438606709415712,37.637264921636564,0.0001999600079984003,True,-309.577915462439,0.00020780157693951406
35,ECONOMIA,FES ACATLAN,525,12.49420039310283,0.8193270193871169,0.31160356114126764,37.46707300441547,0.0001999600079984003,True,-306.80034107452195,0.00020780157693951406
97,OPTOMETRIA,FES IZTACALA,274,15.92390710019907,1.0686310991373589,0.40046037162099146,37.09549571891528,0.0001999600079984003,True,-300.77979002736885,0.00020780157693951406
56,"ING. EN TELECOMUNICACIONES, SISTEMAS Y ELECTRONICA",FES CUAUTITLAN,337,13.402309132723392,0.9506542122145711,0.3428407486209519,36.31906350279119,0.0001999600079984003,True,-288.3929140591773,0.00020780157693951406
70,INGENIERIA INDUSTRIAL,FES CUAUTITLAN,399,12.432709488872028,0.8831152292333805,0.31886980301835777,36.220407672073364,0.0001999600079984003,True,-286.8377329515005,0.00020780157693951406
9,ARTES VISUALES,FACULTAD DE ARTES Y DISENO,1502,8.021189652617798,0.5418900234472104,0.20885251627064985,35.811393430751096,0.0001999600079984003,True,-280.43520934737916,0.00020780157693951406
21,CIENCIAS POLITICAS Y ADMON PUBLICA,FES ACATLAN,273,15.602673350041771,1.1361740787867103,0.41648426620405554,34.73480379728734,0.0001999600079984003,True,-263.929792260297,0.00020780157693951406
21,CIENCIAS POLITICAS Y ADMON PUBLICA,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,548,12.71232091773887,0.896723829957112,0.34466982810850827,34.28091502126492,0.0001999600079984003,True,-257.12185212964073,0.00020780157693951406
57,INGENIERIA AEROESPACIAL,FACULTAD DE INGENIERIA,1073,10.23080920111896,0.7102792185322166,0.28394446445409327,33.52954952261792,0.0001999600079984003,True,-246.0484958861899,0.00020780157693951406
11,BIOLOGIA,FES IZTACALA,668,10.830219999797423,0.777353347648851,0.3003010975403888,33.47595707936604,0.0001999600079984003,True,-245.26802908992312,0.00020780157693951406
33,DISEÑO Y COMUNICACION VISUAL,FACULTAD DE ARTES Y DISENO,1215,8.32550594441696,0.6134183675687384,0.23429012518764158,32.91682724857335,0.0001999600079984003,True,-237.19974694744457,0.00020780157693951406
48,FISIOTERAPIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,364,11.360925737648177,0.9723267273081252,0.3668162503150107,28.32098905492501,0.0001999600079984003,True,-176.02085429198817,0.00020780157693951406
104,QUIMICA DE ALIMENTOS,FACULTAD DE QUIMICA,473,12.468867885420554,1.0202941259379015,0.4045159603544259,28.30190865510405,0.0001999600079984003,True,-175.7859591558543,0.00020780157693951406
18,CIENCIAS DE LA COMPUTACION,FACULTAD DE CIENCIAS,1013,9.369807101064497,0.748856394737268,0.31310808671295726,27.53346550972511,0.0001999600079984003,True,-166.45704784549096,0.00020780157693951406
106,QUIMICA INDUSTRIAL,FES CUAUTITLAN,221,13.451525945893906,1.2268767401559642,0.4588895143867171,26.639635080953145,0.0001999600079984003,True,-155.92814466304355,0.00020780157693951406
33,DISEÑO Y COMUNICACION VISUAL,FES CUAUTITLAN,603,8.624484173787119,0.7883189702425903,0.2952447445516837,26.541252124380417,0.0001999600079984003,True,-154.7904077714072,0.00020780157693951406
74,INGENIERIA QUIMICA,FES CUAUTITLAN,234,13.058397428257992,1.217191240920522,0.4574548163930992,25.884974347197836,0.0001999600079984003,True,-147.3083612155313,0.00020780157693951406
55,INFORMATICA,FES CUAUTITLAN,219,13.58743583798649,1.282308042712419,0.4874502199630218,25.24386550940021,0.0001999600079984003,True,-140.17960020095512,0.00020780157693951406
108,SOCIOLOGIA,FES ARAGON,142,14.27355731024804,1.4017329810797559,0.5180874362142002,24.844888004283714,0.0001999600079984003,True,-135.8331707288383,0.00020780157693951406
74,INGENIERIA QUIMICA,FES ZARAGOZA,327,10.905217189828008,1.0761851225466503,0.4062540264448578,24.194300677572446,0.0001999600079984003,True,-128.89375957212525,0.00020780157693951406
44,FARMACIA,FES CUAUTITLAN,221,12.686019048574043,1.313373534335959,0.49133067227948,23.146622337815426,0.0001999600079984003,True,-118.10452039652716,0.00020780157693951406
110,TEATRO Y ACTUACION,FACULTAD DE MUSICA,560,7.83383647155137,0.8261370016373312,0.31077737090270063,22.548937361684665,0.0001999600079984003,True,-112.16257435920076,0.00020780157693951406
74,INGENIERIA QUIMICA,FACULTAD DE QUIMICA,544,9.373472487613991,0.9653999199057174,0.3786650442560507,22.204512128198434,0.0001999600079984003,True,-108.80876119934547,0.00020780157693951406
90,MATEMATICAS APLICADAS Y COMPUTACION,FES ACATLAN,419,8.772409641144725,0.9823307555331423,0.37336104826826155,20.86473380590676,0.0001999600079984003,True,-96.25174851752074,0.00020780157693951406
12,BIOQUIMICA DIAGNOSTICA,FES CUAUTITLAN,338,9.980206923431243,1.1316042449066364,0.4376358094764472,20.21910110397587,0.0001999600079984003,True,-90.47831629802792,0.00020780157693951406
108,SOCIOLOGIA,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,185,14.103514006707435,1.6206912704675476,0.6202601352097536,20.125141094258083,0.0001999600079984003,True,-89.65315330832144,0.00020780157693951406
116,URBANISMO,FACULTAD DE ARQUITECTURA,106,17.47162125811782,2.0308941974407255,0.7714225753133236,20.015912879404183,0.0001999600079984003,True,-88.69871154526915,0.00020780157693951406
103,QUIMICA,FACULTAD DE QUIMICA,375,10.931741547176491,1.2209663317401311,0.49436493034339035,19.642928976962764,0.0001999600079984003,True,-85.47851764046824,0.00020780157693951406
7,ARQUITECTURA DE PAISAJE,FACULTAD DE ARQUITECTURA,261,10.578952558034707,1.2725968109082715,0.4874581712373157,19.091598615536796,0.0001999600079984003,True,-80.82892628855105,0.00020780157693951406
108,SOCIOLOGIA,FES ACATLAN,126,11.11712764946298,1.4809719893546243,0.5420616212218999,17.77686388936152,0.0001999600079984003,True,-70.27250435303239,0.00020780157693951406
46,FISICA,FACULTAD DE CIENCIAS,723,6.960012172432387,0.8771677341531519,0.35423584520577833,17.171736063993368,0.0001999600079984003,True,-65.66525013900063,0.00020780157693951406
58,INGENIERIA AGRICOLA,FES CUAUTITLAN,239,8.37492821396341,1.1712543112642546,0.44008121555031227,16.368964745952887,0.0001999600079984003,True,-59.79780181290816,0.00020780157693951406
5,ANTROPOLOGIA,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,275,9.093423583897401,1.29138876082521,0.48161304514347997,16.199799614538772,0.0001999600079984003,True,-58.59695107289694,0.00020780157693951406
59,INGENIERIA AMBIENTAL,FACULTAD DE INGENIERIA,155,12.760352390877584,1.7741566341096917,0.6844998365215622,16.049961111162105,0.0001999600079984003,True,-57.54363484525049,0.00020780157693951406
40,ENSEÑANZA DE INGLES,FES ACATLAN,133,10.488721804511279,1.5828078052273542,0.5923654254987757,15.034493263655767,0.0001999600079984003,True,-50.661170362968946,0.00020780157693951406
47,FISICA BIOMEDICA,FACULTAD DE CIENCIAS,228,9.5660713480359,1.4706893180895684,0.5653821135811274,14.318426132496873,0.0001999600079984003,True,-46.07602520402949,0.00020780157693951406
85,LITERATURA DRAMATICA Y TEATRO,FACULTAD DE FILOSOFIA Y LETRAS,347,7.0726353143153595,1.1488324396020504,0.4473378163828027,13.24234763475508,0.0001999600079984003,True,-39.602387578070825,0.00020780157693951406
61,INGENIERIA DE MINAS Y METALURGIA,FACULTAD DE INGENIERIA,101,10.419236648257534,2.0292883684489476,0.7503092886308117,11.181986424716708,0.0001999600079984003,True,-28.602415943026944,0.00020780157693951406
89,MATEMATICAS APLICADAS,FACULTAD DE CIENCIAS,147,10.65685987074405,1.9721776627702923,0.8126020642715973,10.687497103220577,0.0001999600079984003,True,-26.234809501383516,0.00020780157693951406
88,MATEMATICAS,FACULTAD DE CIENCIAS,289,7.666786634241145,1.4426372692637932,0.5991046333249788,10.389085676793822,0.0001999600079984003,True,-24.85697693216954,0.00020780157693951406
10,BIBLIOTECOLOGIA Y ESTUDIOS DE LA INFORMACION,FACULTAD DE FILOSOFIA Y LETRAS,115,6.016825368307581,1.590023255479698,0.5728348699324319,7.72788519901039,0.0001999600079984003,True,-14.262219606035032,0.00020780157693951406
103,QUIMICA,FES CUAUTITLAN,134,6.756001396956107,1.7678929747812662,0.6750388941237258,7.389364473064845,0.0001999600079984003,True,-13.132143017108305,0.00020780157693951406
45,FILOSOFIA,FACULTAD DE FILOSOFIA Y LETRAS,260,4.9300221975582685,1.4085512521699537,0.5501237947418549,6.401233647856956,0.0001999600079984003,True,-10.113152678946149,0.00020780157693951406
36,ECONOMIA INDUSTRIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,133,4.9671013241401925,1.6865400185291393,0.6179146675681644,5.309084696956417,0.0001999600079984003,True,-7.258938545827676,0.00020780157693951406
20,CIENCIAS DE LA TIERRA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,113,5.933142916743556,2.1801194585964265,0.8894457937664951,4.219507792885696,0.002999400119976005,False,-4.912154257878091,0.0030867612885189955
8,ARTE Y DISEÑO,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,121,4.206611570247933,1.7484325843955735,0.662295873149501,3.7116024506730865,0.005598880223955209,False,-3.9872655064412874,0.005706550997492809
53,HISTORIA,FACULTAD DE FILOSOFIA Y LETRAS,301,2.4491989998145947,1.1732062281084168,0.44944252147267294,2.839056632926444,0.018196360727854428,False,-2.6454390001649757,0.01836965940145304
77,LENGUA Y LITERATURAS HISPANICAS,FACULTAD DE FILOSOFIA Y LETRAS,173,2.765656821601077,1.6202392018370417,0.6235346025032891,1.8369752298678454,0.05798840231953609,False,-1.4800831084451194,0.05798840231953609
